Product Name,Description,Faceveneer,Thickness (mm),Core Material,Glue,Weight/Board,Chemical Dipping,Film Face Color,Film Face GSM,Wire Mesh,Grade,Length (ft),Breadth (ft),Rate/SqFt
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),40,,Red,180,1,"Chequered, High Density, MUF Grade",8,4,71
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),40,,Red,180,2,"Chequered, High Density, MUF Grade",8,4,76
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),40,,Red,180,3,"Chequered, High Density, MUF Grade",8,4,81
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),40,,Black,80,0,"Chequered, High Density, MUF Grade",8,4,67
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),40,,Black,80,1,"Chequered, High Density, MUF Grade",8,4,72
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),40,,Black,80,2,"Chequered, High Density, MUF Grade",8,4,77
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),40,,Black,80,3,"Chequered, High Density, MUF Grade",8,4,82
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),40,,Black,100,0,"Chequered, High Density, MUF Grade",8,4,67
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),40,,Black,100,1,"Chequered, High Density, MUF Grade",8,4,72
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),40,,Black,100,2,"Chequered, High Density, MUF Grade",8,4,77
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),40,,Black,100,3,"Chequered, High Density, MUF Grade",8,4,82
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),40,,Black,120,0,"Chequered, High Density, MUF Grade",8,4,67
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),40,,Black,120,1,"Chequered, High Density, MUF Grade",8,4,72
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),40,,Black,120,2,"Chequered, High Density, MUF Grade",8,4,77
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),40,,Black,120,3,"Chequered, High Density, MUF Grade",8,4,82
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),40,,Black,180,0,"Chequered, High Density, MUF Grade",8,4,67
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),40,,Black,180,1,"Chequered, High Density, MUF Grade",8,4,72
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),40,,Black,180,2,"Chequered, High Density, MUF Grade",8,4,77
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),40,,Black,180,3,"Chequered, High Density, MUF Grade",8,4,82
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Red,80,0,"Chequered, High Density, MUF Grade",8,4,70
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Red,80,1,"Chequered, High Density, MUF Grade",8,4,75
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Red,80,2,"Chequered, High Density, MUF Grade",8,4,80
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Red,80,3,"Chequered, High Density, MUF Grade",8,4,85
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Red,100,0,"Chequered, High Density, MUF Grade",8,4,70
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Red,100,1,"Chequered, High Density, MUF Grade",8,4,75
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Red,100,2,"Chequered, High Density, MUF Grade",8,4,80
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Red,100,3,"Chequered, High Density, MUF Grade",8,4,85
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Red,120,0,"Chequered, High Density, MUF Grade",8,4,70
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Red,120,1,"Chequered, High Density, MUF Grade",8,4,75
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Red,120,2,"Chequered, High Density, MUF Grade",8,4,80
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Red,120,3,"Chequered, High Density, MUF Grade",8,4,85
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Red,180,0,"Chequered, High Density, MUF Grade",8,4,70
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Red,180,1,"Chequered, High Density, MUF Grade",8,4,75
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Red,180,2,"Chequered, High Density, MUF Grade",8,4,80
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Red,180,3,"Chequered, High Density, MUF Grade",8,4,85
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Black,80,0,"Chequered, High Density, MUF Grade",8,4,71
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Black,80,1,"Chequered, High Density, MUF Grade",8,4,76
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Black,80,2,"Chequered, High Density, MUF Grade",8,4,81
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Black,80,3,"Chequered, High Density, MUF Grade",8,4,86
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Black,100,0,"Chequered, High Density, MUF Grade",8,4,71
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Black,100,1,"Chequered, High Density, MUF Grade",8,4,76
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Black,100,2,"Chequered, High Density, MUF Grade",8,4,81
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Black,100,3,"Chequered, High Density, MUF Grade",8,4,86
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Black,120,0,"Chequered, High Density, MUF Grade",8,4,71
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Black,120,1,"Chequered, High Density, MUF Grade",8,4,76
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Black,120,2,"Chequered, High Density, MUF Grade",8,4,81
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Black,120,3,"Chequered, High Density, MUF Grade",8,4,86
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Black,180,0,"Chequered, High Density, MUF Grade",8,4,71
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Black,180,1,"Chequered, High Density, MUF Grade",8,4,76
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Black,180,2,"Chequered, High Density, MUF Grade",8,4,81
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),45,,Black,180,3,"Chequered, High Density, MUF Grade",8,4,86
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Red,80,0,"Chequered, High Density, MUF Grade",8,4,70
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Red,80,1,"Chequered, High Density, MUF Grade",8,4,75
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Red,80,2,"Chequered, High Density, MUF Grade",8,4,80
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Red,80,3,"Chequered, High Density, MUF Grade",8,4,85
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Red,100,0,"Chequered, High Density, MUF Grade",8,4,70
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Red,100,1,"Chequered, High Density, MUF Grade",8,4,75
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Red,100,2,"Chequered, High Density, MUF Grade",8,4,80
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Red,100,3,"Chequered, High Density, MUF Grade",8,4,85
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Red,120,0,"Chequered, High Density, MUF Grade",8,4,70
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Red,120,1,"Chequered, High Density, MUF Grade",8,4,75
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Red,120,2,"Chequered, High Density, MUF Grade",8,4,80
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Red,120,3,"Chequered, High Density, MUF Grade",8,4,85
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Red,180,0,"Chequered, High Density, MUF Grade",8,4,70
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Red,180,1,"Chequered, High Density, MUF Grade",8,4,75
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Red,180,2,"Chequered, High Density, MUF Grade",8,4,80
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Red,180,3,"Chequered, High Density, MUF Grade",8,4,85
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Black,80,0,"Chequered, High Density, MUF Grade",8,4,71
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Black,80,1,"Chequered, High Density, MUF Grade",8,4,76
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Black,80,2,"Chequered, High Density, MUF Grade",8,4,81
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Black,80,3,"Chequered, High Density, MUF Grade",8,4,86
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Black,100,0,"Chequered, High Density, MUF Grade",8,4,71
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Black,100,1,"Chequered, High Density, MUF Grade",8,4,76
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Black,100,2,"Chequered, High Density, MUF Grade",8,4,81
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Black,100,3,"Chequered, High Density, MUF Grade",8,4,86
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Black,120,0,"Chequered, High Density, MUF Grade",8,4,71
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Black,120,1,"Chequered, High Density, MUF Grade",8,4,76
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Black,120,2,"Chequered, High Density, MUF Grade",8,4,81
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Black,120,3,"Chequered, High Density, MUF Grade",8,4,86
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Black,180,0,"Chequered, High Density, MUF Grade",8,4,71
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Black,180,1,"Chequered, High Density, MUF Grade",8,4,76
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Black,180,2,"Chequered, High Density, MUF Grade",8,4,81
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),45,,Black,180,3,"Chequered, High Density, MUF Grade",8,4,86
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Red,80,0,"Chequered, High Density, MUF Grade",8,4,74
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Red,80,1,"Chequered, High Density, MUF Grade",8,4,79
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Red,80,2,"Chequered, High Density, MUF Grade",8,4,84
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Red,80,3,"Chequered, High Density, MUF Grade",8,4,89
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Red,100,0,"Chequered, High Density, MUF Grade",8,4,74
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Red,100,1,"Chequered, High Density, MUF Grade",8,4,79
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Red,100,2,"Chequered, High Density, MUF Grade",8,4,84
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Red,100,3,"Chequered, High Density, MUF Grade",8,4,89
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Red,120,0,"Chequered, High Density, MUF Grade",8,4,74
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Red,120,1,"Chequered, High Density, MUF Grade",8,4,79
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Red,120,2,"Chequered, High Density, MUF Grade",8,4,84
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Red,120,3,"Chequered, High Density, MUF Grade",8,4,89
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Red,180,0,"Chequered, High Density, MUF Grade",8,4,74
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Red,180,1,"Chequered, High Density, MUF Grade",8,4,79
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Red,180,2,"Chequered, High Density, MUF Grade",8,4,84
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Red,180,3,"Chequered, High Density, MUF Grade",8,4,89
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Black,80,0,"Chequered, High Density, MUF Grade",8,4,75
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Black,80,1,"Chequered, High Density, MUF Grade",8,4,80
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Black,80,2,"Chequered, High Density, MUF Grade",8,4,85
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Black,80,3,"Chequered, High Density, MUF Grade",8,4,90
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Black,100,0,"Chequered, High Density, MUF Grade",8,4,75
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Black,100,1,"Chequered, High Density, MUF Grade",8,4,80
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Black,100,2,"Chequered, High Density, MUF Grade",8,4,85
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Black,100,3,"Chequered, High Density, MUF Grade",8,4,90
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Black,120,0,"Chequered, High Density, MUF Grade",8,4,75
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Black,120,1,"Chequered, High Density, MUF Grade",8,4,80
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Black,120,2,"Chequered, High Density, MUF Grade",8,4,85
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Black,120,3,"Chequered, High Density, MUF Grade",8,4,90
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Black,180,0,"Chequered, High Density, MUF Grade",8,4,75
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Black,180,1,"Chequered, High Density, MUF Grade",8,4,80
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Black,180,2,"Chequered, High Density, MUF Grade",8,4,85
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Melamine Urea Formaldehyde (MUF),50,,Black,180,3,"Chequered, High Density, MUF Grade",8,4,90
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Red,80,0,"Chequered, High Density, MUF Grade",8,4,74
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Red,80,1,"Chequered, High Density, MUF Grade",8,4,79
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Red,80,2,"Chequered, High Density, MUF Grade",8,4,84
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Red,80,3,"Chequered, High Density, MUF Grade",8,4,89
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Red,100,0,"Chequered, High Density, MUF Grade",8,4,74
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Red,100,1,"Chequered, High Density, MUF Grade",8,4,79
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Red,100,2,"Chequered, High Density, MUF Grade",8,4,84
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Red,100,3,"Chequered, High Density, MUF Grade",8,4,89
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Red,120,0,"Chequered, High Density, MUF Grade",8,4,74
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Red,120,1,"Chequered, High Density, MUF Grade",8,4,79
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Red,120,2,"Chequered, High Density, MUF Grade",8,4,84
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Red,120,3,"Chequered, High Density, MUF Grade",8,4,89
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Red,180,0,"Chequered, High Density, MUF Grade",8,4,74
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Red,180,1,"Chequered, High Density, MUF Grade",8,4,79
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Red,180,2,"Chequered, High Density, MUF Grade",8,4,84
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Red,180,3,"Chequered, High Density, MUF Grade",8,4,89
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Black,80,0,"Chequered, High Density, MUF Grade",8,4,75
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Black,80,1,"Chequered, High Density, MUF Grade",8,4,80
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Black,80,2,"Chequered, High Density, MUF Grade",8,4,85
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Black,80,3,"Chequered, High Density, MUF Grade",8,4,90
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Black,100,0,"Chequered, High Density, MUF Grade",8,4,75
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Black,100,1,"Chequered, High Density, MUF Grade",8,4,80
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Black,100,2,"Chequered, High Density, MUF Grade",8,4,85
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Black,100,3,"Chequered, High Density, MUF Grade",8,4,90
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Black,120,0,"Chequered, High Density, MUF Grade",8,4,75
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Black,120,1,"Chequered, High Density, MUF Grade",8,4,80
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Black,120,2,"Chequered, High Density, MUF Grade",8,4,85
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Black,120,3,"Chequered, High Density, MUF Grade",8,4,90
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Black,180,0,"Chequered, High Density, MUF Grade",8,4,75
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Black,180,1,"Chequered, High Density, MUF Grade",8,4,80
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Black,180,2,"Chequered, High Density, MUF Grade",8,4,85
Chequered Plywood,"Chequered, High Density, MUF Grade",,18,,Phenol Formaldehyde (PF),50,,Black,180,3,"Chequered, High Density, MUF Grade",8,4,90
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Red,80,0,"Chequered, High Density, PF Grade",8,4,56
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Red,80,1,"Chequered, High Density, PF Grade",8,4,61
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Red,80,2,"Chequered, High Density, PF Grade",8,4,66
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Red,80,3,"Chequered, High Density, PF Grade",8,4,71
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Red,100,0,"Chequered, High Density, PF Grade",8,4,56
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Red,100,1,"Chequered, High Density, PF Grade",8,4,61
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Red,100,2,"Chequered, High Density, PF Grade",8,4,66
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Red,100,3,"Chequered, High Density, PF Grade",8,4,71
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Red,120,0,"Chequered, High Density, PF Grade",8,4,56
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Red,120,1,"Chequered, High Density, PF Grade",8,4,61
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Red,120,2,"Chequered, High Density, PF Grade",8,4,66
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Red,120,3,"Chequered, High Density, PF Grade",8,4,71
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Red,180,0,"Chequered, High Density, PF Grade",8,4,56
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Red,180,1,"Chequered, High Density, PF Grade",8,4,61
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Red,180,2,"Chequered, High Density, PF Grade",8,4,66
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Red,180,3,"Chequered, High Density, PF Grade",8,4,71
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Black,80,0,"Chequered, High Density, PF Grade",8,4,57
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Black,80,1,"Chequered, High Density, PF Grade",8,4,62
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Black,80,2,"Chequered, High Density, PF Grade",8,4,67
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Black,80,3,"Chequered, High Density, PF Grade",8,4,72
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Black,100,0,"Chequered, High Density, PF Grade",8,4,57
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Black,100,1,"Chequered, High Density, PF Grade",8,4,62
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Black,100,2,"Chequered, High Density, PF Grade",8,4,67
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Black,100,3,"Chequered, High Density, PF Grade",8,4,72
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Black,120,0,"Chequered, High Density, PF Grade",8,4,57
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Black,120,1,"Chequered, High Density, PF Grade",8,4,62
Chequered Plywood,"Chequered, High Density, PF Grade",,12,,Melamine Urea Formaldehyde (MUF),30,,Black,120,2,"Chequered, High Density, PF Grade",8,4,67
